"","id","host_id","host_name","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","property_type","price","security_deposit","review_scores_rating","place","avg_rating","experience_rating","response_rating","acceptance_rating","risk","risk_score","host_rating"
"444",16867572,11729855,"Ines",2014-01-28,"within an hour","100","95","t","House",61,0,100,"Brussels",100,0.82,1,0.95,0,1,9.12
"445",17003342,113960739,"Dorsan",2017-01-30,"within an hour","100","100","t","Apartment",69,200,99,"Brussels",99,-0.52,1,1,2.9,0.94,7.81
"446",17006048,28148227,"Clémence",2015-02-22,"within an hour","100","89","t","Apartment",120,0,93,"Brussels",93,0.35,1,0.89,0,1,8.41
"447",17103510,5631653,"Isabella",2013-03-26,"within an hour","100","94","t","House",78,0,100,"Brussels",100,1.2,1,0.94,0,1,9.46
"448",17328819,5360077,"Art & Vintage",2013-03-07,"within an hour","90","98","t","Loft",98,0,98,"Brussels",97,1.22,0.9,0.98,0,1,9.49
"449",17522515,97916068,"Kasia",2016-10-04,"within an hour","100","100","t","House",320,2000,99,"Brussels",99,-0.37,1,1,6.25,0.88,7.75
"450",17528481,45971722,"Rafael",2015-10-07,"within an hour","100","92","t","Loft",50,100,99,"Brussels",99,0.07,1,0.92,2,0.96,8.13
"451",17594996,119563798,"Frédéric",2017-03-07,"within an hour","100","100","t","Apartment",80,0,97,"Brussels",97,-0.56,1,1,0,1,7.94
"452",17615195,3971365,"Pascale",2017-03-08,"within an hour","100","100","t","Apartment",80,NA,99,"Brussels",99,-0.56,1,1,0,1,7.94
"453",17621613,119809119,"Giano",2017-03-08,"within an hour","100","100","t","Condominium",59,300,96,"Brussels",96,-0.56,1,1,5.08,0.9,7.63
"454",17870125,121983178,"Jean",2017-03-22,"within an hour","100","92","t","Apartment",25,0,98,"Brussels",98,-0.58,1,0.92,0,1,7.6
"455",17917513,119291725,"Valentine",2017-03-05,"within an hour","100","100","t","Apartment",35,0,99,"Brussels",99,-0.56,1,1,0,1,7.94
"456",17928502,7455468,"Nino",2013-07-13,"within an hour","100","98","t","Apartment",90,200,96,"Brussels",98,1.07,1,0.98,2.22,0.96,9.35
"457",18073723,34196304,"Mélodie",2015-05-25,"within an hour","100","100","t","Apartment",48,0,92,"Brussels",94,0.23,1,1,0,1,8.73
"458",18074492,78215185,"Christiane",2016-06-17,"within an hour","100","100","t","Apartment",210,0,98,"Brussels",98,-0.24,1,1,0,1,8.26
"459",18145698,85502350,"Sabine",2016-07-23,"within an hour","100","100","t","Apartment",50,0,95,"Brussels",95,-0.28,1,1,0,1,8.22
"460",18268091,1913607,"Max",2012-03-13,"within an hour","100","98","t","Apartment",120,0,96,"Brussels",96,1.66,1,0.98,0,1,10.08
"461",18302754,126583699,"Benjamin",2017-04-19,"within an hour","100","99","t","Apartment",20,NA,98,"Brussels",98,-0.61,1,0.99,0,1,7.85
"462",18307701,126623987,"Madeline",2017-04-19,"within an hour","89","73","t","Apartment",72,NA,98,"Brussels",98,-0.61,0.89,0.73,0,1,6.64
"463",18341230,101018314,"Sandra Parey",2016-10-24,"within an hour","100","95","t","Apartment",39,0,95,"Brussels",95,-0.4,1,0.95,0,1,7.9
"464",18405801,127523074,"Omar",2017-04-25,"within an hour","100","100","t","Apartment",35,NA,93,"Brussels",93,-0.62,1,1,0,1,7.88
"465",18502751,35321232,"Patrycja",2015-06-08,"within an hour","100","92","t","Apartment",75,250,100,"Brussels",100,0.22,1,0.92,3.33,0.93,8.2
"466",18564921,128884393,"Amandine & Cédric",2017-05-04,"within an hour","100","93","t","Apartment",60,0,97,"Brussels",97,-0.63,1,0.93,0,1,7.59
"467",18614412,129296857,"Rudy",2017-05-07,"within an hour","100","99","t","Apartment",30,100,99,"Brussels",99,-0.63,1,0.99,3.33,0.93,7.63
"468",18730647,47249269,"Sigal",2015-10-23,"within an hour","90","81","t","Apartment",130,500,96,"Brussels",98,0.05,0.9,0.81,3.85,0.92,7.41
"469",18747672,5659954,"Sylviane Et Danaé",2013-03-28,"within an hour","100","90","t","Condominium",125,499,96,"Brussels",96,1.2,1,0.9,3.99,0.92,9.06
"470",18807623,2333927,"Julie",2012-05-09,"within an hour","100","100","t","Apartment",110,NA,97,"Brussels",97,1.59,1,1,0,1,10.09
"471",18983998,42779129,"Sandrine",2015-08-28,"within an hour","90","95","t","Apartment",58,200,95,"Brussels",95,0.12,0.9,0.95,3.45,0.93,8.06
"472",18985630,32054677,"Dirk",2015-04-27,"within an hour","100","100","t","Loft",118,0,98,"Brussels",98,0.27,1,1,0,1,8.77
"473",19004747,10918640,"Ann-Charlotte",2013-12-30,"within an hour","100","100","t","House",88,350,99,"Brussels",99,0.86,1,1,3.98,0.92,9.12
"474",19132866,4174277,"David",2012-11-17,"within an hour","100","60","t","Apartment",26,500,93,"Brussels",96,1.36,1,0.6,19.23,0.62,7.1
"475",19278340,6498801,"Margaux",2013-05-21,"within an hour","100","78","t","Apartment",105,NA,100,"Brussels",99,1.13,1,0.78,0,1,8.75
"476",19312220,6683434,"Catherine",2013-06-01,"within an hour","100","100","t","Apartment",50,0,98,"Brussels",98,1.12,1,1,0,1,9.62
"477",19423786,87194283,"Stephsim",2016-08-01,"within an hour","100","95","t","Apartment",65,NA,97,"Brussels",97,-0.29,1,0.95,0,1,8.01
"478",19446713,64719655,"Ninon",2016-03-28,"within an hour","100","79","t","Apartment",20,NA,97,"Brussels",97,-0.14,1,0.79,0,1,7.52
"479",19466931,45684940,"Nizar",2015-10-03,"within an hour","90","84","t","Apartment",38,0,97,"Brussels",97,0.08,0.9,0.84,0,1,7.79
"480",19484181,64808952,"Kirsten",2016-03-28,"within an hour","100","97","t","Apartment",55,0,99,"Brussels",99,-0.14,1,0.97,0,1,8.24
"481",19556308,137412585,"Inge",2017-06-28,"within an hour","100","100","t","Loft",120,250,99,"Brussels",99,-0.7,1,1,2.08,0.96,7.68
"482",19570018,116847536,"Lorella",2017-02-17,"within an hour","100","95","t","Apartment",110,300,98,"Brussels",98,-0.54,1,0.95,2.73,0.95,7.6
"483",19640157,37010108,"Sabina",2015-06-29,"within an hour","100","79","t","Apartment",50,100,99,"Brussels",99,0.19,1,0.79,2,0.96,7.73
"484",19688642,14714226,"Denis",2014-04-25,"within an hour","100","89","t","Apartment",65,300,97,"Brussels",97,0.72,1,0.89,4.62,0.91,8.5
"485",19701229,138805577,"Gabrielle",2017-07-05,"within an hour","100","83","t","Loft",34,0,98,"Brussels",98,-0.71,1,0.83,0,1,7.11
"486",19709769,45791615,"Pierre",2015-10-05,"within an hour","100","98","t","Apartment",90,300,94,"Brussels",94,0.07,1,0.98,3.33,0.93,8.29
"487",19778827,36191845,"Florence",2015-06-19,"within an hour","100","92","t","Apartment",76,150,98,"Brussels",98,0.2,1,0.92,1.97,0.96,8.27
"488",19818666,25730526,"Dara",2015-01-07,"within an hour","100","100","t","House",39,0,98,"Brussels",96,0.4,1,1,0,1,8.9
"489",20022540,142178605,"Jean-Luc",2017-07-24,"within an hour","100","98","t","Apartment",230,500,97,"Brussels",97,-0.73,1,0.98,2.17,0.96,7.56
"490",20144675,143287690,"Marwan",2017-07-30,"within an hour","100","73","t","Apartment",15,0,94,"Brussels",94,-0.74,1,0.73,0,1,6.68
"492",20164326,43492019,"Peter",2015-09-06,"within an hour","100","100","t","Loft",65,250,100,"Brussels",100,0.11,1,1,3.85,0.92,8.38
"493",20204451,143900827,"Virginie",2017-08-02,"within an hour","100","75","t","Apartment",52,NA,97,"Brussels",97,-0.74,1,0.75,0,1,6.76
"494",20210754,24721163,"Francoise",2014-12-11,"within an hour","100","100","t","Apartment",85,0,96,"Brussels",96,0.44,1,1,0,1,8.94
"495",20264978,1317951,"Diana",2011-10-20,"within an hour","100","96","t","Loft",45,0,95,"Brussels",95,1.84,1,0.96,0,1,10.18
"496",20272919,144546520,"Christophe",2017-08-06,"within an hour","100","97","t","Apartment",60,0,98,"Brussels",98,-0.75,1,0.97,0,1,7.63
"497",20333908,40799961,"Anne-Sophie",2015-08-07,"within an hour","100","89","t","Guesthouse",65,NA,99,"Brussels",99,0.14,1,0.89,0,1,8.2
"498",20379783,7182199,"Jean-Philippe",2013-06-29,"within an hour","100","100","t","Townhouse",140,0,99,"Brussels",99,1.08,1,1,0,1,9.58
"499",20414391,28736296,"Thierry",2015-03-04,"within an hour","100","100","t","Apartment",83,150,98,"Brussels",98,0.33,1,1,1.81,0.96,8.73
"500",20487812,11683229,"Davide",2014-01-27,"within an hour","100","95","t","Loft",50,250,99,"Brussels",99,0.82,1,0.95,5,0.9,8.82
"501",20537009,65097074,"Rob And Alex",2016-03-30,"within an hour","100","100","t","Apartment",60,150,98,"Brussels",97,-0.14,1,1,2.5,0.95,8.21
"502",20647319,2132782,"Antoine",2012-04-13,"within an hour","100","100","t","Apartment",72,0,97,"Brussels",97,1.62,1,1,0,1,10.12
"503",20673816,147920312,"Yumi",2017-08-27,"within an hour","83","96","t","Apartment",100,150,95,"Brussels",97,-0.77,0.83,0.96,1.5,0.97,7.22
"504",20738160,131652946,"Harm",2017-05-23,"within an hour","100","100","t","Apartment",65,NA,96,"Brussels",98,-0.65,1,1,0,1,7.85
"505",20756198,8916222,"Daniel",2013-09-18,"within an hour","100","100","t","Townhouse",57,0,98,"Brussels",98,0.98,1,1,0,1,9.48
"507",20883158,22564746,"Julie",2014-10-15,"within an hour","100","100","t","Apartment",55,0,96,"Brussels",96,0.51,1,1,0,1,9.01
"508",20907575,2430092,"Amy",2012-05-21,"within an hour","100","96","t","Apartment",100,400,97,"Brussels",97,1.58,1,0.96,4,0.92,9.68
"509",20945267,8840719,"Gladys",2013-09-15,"within an hour","100","92","t","Townhouse",140,2500,100,"Brussels",98,0.99,1,0.92,17.86,0.64,8.1
"511",21059247,151725319,"Sue",2017-09-23,"within an hour","100","97","t","Apartment",60,0,98,"Brussels",98,-0.8,1,0.97,0,1,7.58
"512",21078527,151929426,"Adnane",2017-09-24,"within an hour","100","90","t","House",24,0,96,"Brussels",96,-0.81,1,0.9,0,1,7.29
"513",21084483,51044489,"Gabrielle",2015-12-11,"within an hour","100","100","t","Apartment",61,300,95,"Brussels",95,-0.01,1,1,4.92,0.9,8.2
"514",21095272,19925143,"Elias",2014-08-12,"within an hour","100","98","t","Apartment",50,0,98,"Brussels",98,0.58,1,0.98,0,1,9
"515",21115302,7091798,"Christina",2013-06-24,"within an hour","100","89","t","Apartment",50,0,100,"Brussels",100,1.09,1,0.89,0,1,9.15
"516",21131976,43949967,"Nicolas",2015-09-11,"within an hour","100","100","t","Apartment",100,500,95,"Brussels",95,0.1,1,1,5,0.9,8.3
"517",21172881,152791171,"Yaro",2017-10-01,"within an hour","100","99","t","Apartment",50,0,97,"Brussels",97,-0.81,1,0.99,0,1,7.65
"518",21218651,111871851,"Lara & David",2017-01-17,"within an hour","100","98","t","Apartment",38,0,96,"Brussels",95,-0.5,1,0.98,0,1,7.92
"519",21221791,153345181,"Mikaela",2017-10-05,"within an hour","100","100","t","Guesthouse",52,0,98,"Brussels",98,-0.82,1,1,0,1,7.68
"520",21316651,14083324,"Imma",2014-04-09,"within an hour","100","100","t","Apartment",55,0,96,"Brussels",96,0.74,1,1,0,1,9.24
"521",21547651,52305644,"Dara",2015-12-26,"within an hour","100","100","t","Loft",63,115,96,"Brussels",96,-0.03,1,1,1.83,0.96,8.36
"522",21556756,58072808,"Adam",2016-02-09,"within an hour","90","100","t","Apartment",75,NA,95,"Brussels",95,-0.08,0.9,1,0,1,8.27
"523",21558407,39789165,"Anna",2015-07-28,"within an hour","100","100","t","Apartment",140,89,98,"Brussels",98,0.16,1,1,0.64,0.99,8.62
"524",21577049,156788117,"Jean",2017-10-30,"within an hour","100","99","t","Apartment",90,NA,95,"Brussels",95,-0.85,1,0.99,0,1,7.61
"525",21604779,34251432,"Monique Et Pierre",2015-05-26,"within an hour","100","100","t","Apartment",75,1500,100,"Brussels",100,0.23,1,1,20,0.6,7.53
"526",21661332,157660525,"Philippe",2017-11-06,"within an hour","100","94","t","Apartment",60,500,98,"Brussels",98,-0.86,1,0.94,8.33,0.83,6.9
"527",21732592,30519214,"Benoit",2015-04-03,"within an hour","100","73","t","Apartment",35,200,97,"Brussels",97,0.3,1,0.73,5.71,0.89,7.38
"528",21733859,93691011,"Nathalie",2016-09-05,"within an hour","100","99","t","Apartment",105,150,98,"Brussels",98,-0.34,1,0.99,1.43,0.97,8.04
"529",21778199,158664456,"Kuros",2017-11-14,"within an hour","100","99","t","Apartment",148,0,99,"Brussels",99,-0.87,1,0.99,0,1,7.59
"530",21793438,48385206,"Lilian Et Javier",2015-11-07,"within an hour","100","100","t","Apartment",27,0,98,"Brussels",98,0.03,1,1,0,1,8.53
"531",21807038,57980993,"Miguel",2016-02-09,"within an hour","100","100","t","Condominium",69,0,98,"Brussels",98,-0.08,1,1,0,1,8.42
"532",21814747,24124723,"Stephane",2014-11-24,"within an hour","100","94","t","Apartment",90,0,97,"Brussels",97,0.46,1,0.94,0,1,8.72
"533",21856198,21348359,"Nadia",2014-09-15,"within an hour","100","100","t","Apartment",85,0,98,"Brussels",98,0.54,1,1,0,1,9.04
"534",21865731,141395940,"Amara Gnalen",2017-07-19,"within an hour","100","99","t","Apartment",20,NA,100,"Brussels",97,-0.72,1,0.99,0,1,7.74
"535",21929544,86243709,"Olivier",2016-07-27,"within an hour","100","99","t","Condominium",65,200,98,"Brussels",98,-0.29,1,0.99,3.08,0.94,7.99
"536",21932056,160050684,"Maria",2017-11-25,"within an hour","100","100","t","Apartment",60,500,97,"Brussels",97,-0.88,1,1,8.33,0.83,7.12
"537",21940311,107362427,"Cerise",2016-12-15,"within an hour","100","93","t","Apartment",40,0,100,"Brussels",98,-0.46,1,0.93,0,1,7.76
"538",21957324,46772717,"Iris",2015-10-17,"within an hour","100","100","t","Apartment",45,0,99,"Brussels",99,0.06,1,1,0,1,8.56
"539",21969752,160401303,"Elsa",2017-11-28,"within an hour","90","100","t","Apartment",75,0,95,"Brussels",95,-0.88,0.9,1,0,1,7.47
"541",22032853,160901667,"Anna",2017-12-01,"within an hour","100","100","t","Apartment",149,NA,94,"Brussels",95,-0.89,1,1,0,1,7.61
"543",22144124,22736123,"Yossif",2014-10-19,"within an hour","100","94","t","Apartment",90,NA,98,"Brussels",98,0.5,1,0.94,0,1,8.76
"544",22228017,9663244,"Leonardo",2013-10-27,"within an hour","100","97","t","Apartment",59,NA,98,"Brussels",97,0.94,1,0.97,0,1,9.32
"545",22239247,55090924,"Sven",2016-01-18,"within an hour","100","93","t","Apartment",89,0,96,"Brussels",96,-0.06,1,0.93,0,1,8.16
"546",22304698,26981631,"Madeleine",2015-01-31,"within an hour","100","100","t","Apartment",65,NA,96,"Brussels",96,0.37,1,1,0,1,8.87
"547",22429613,152489723,"Aimara Sol",2017-09-28,"within an hour","100","82","t","Apartment",46,0,94,"Brussels",94,-0.81,1,0.82,0,1,6.97
"548",22597729,8726898,"Jessica",2013-09-09,"within an hour","100","99","t","Apartment",75,0,98,"Brussels",98,0.99,1,0.99,0,1,9.45
"549",22622539,95839930,"Olivier",2016-09-19,"within an hour","100","100","t","Loft",70,NA,98,"Brussels",98,-0.35,1,1,0,1,8.15
"550",22855940,34252103,"Ignazio",2015-05-26,"within an hour","100","90","t","Loft",130,0,98,"Brussels",98,0.23,1,0.9,0,1,8.33
"551",22856408,2652015,"Barbara",2012-06-16,"within an hour","100","38","t","Apartment",95,1000,100,"Brussels",100,1.54,1,0.38,10.53,0.79,6.93
"552",22858868,169081628,"Bruno",2018-01-21,"within an hour","100","98","t","Apartment",79,500,97,"Brussels",97,-0.95,1,0.98,6.33,0.87,7.09
"553",22976130,170322803,"Gary",2018-01-28,"within an hour","100","100","t","Apartment",55,NA,97,"Brussels",97,-0.96,1,1,0,1,7.54
"554",22992536,170524803,"Eugénie",2018-01-29,"within an hour","100","100","t","Apartment",86,0,99,"Brussels",99,-0.96,1,1,0,1,7.54
"555",23048830,121057224,"Cheo And Inger-Lise",2017-03-16,"within an hour","100","98","t","Apartment",85,0,100,"Brussels",100,-0.57,1,0.98,0,1,7.85
"556",23073596,7667095,"Charlotte",2013-07-23,"within an hour","100","94","t","Apartment",115,250,98,"Brussels",98,1.05,1,0.94,2.17,0.96,9.18
"557",23099319,39740533,"Pascal",2015-07-27,"within an hour","100","100","t","Apartment",100,0,100,"Brussels",100,0.16,1,1,0,1,8.66
"558",23102167,51289190,"Daniel",2015-12-14,"within an hour","100","100","t","Apartment",82,150,98,"Brussels",98,-0.01,1,1,1.83,0.96,8.38
"559",23122950,171821328,"Salah Eddin",2018-02-05,"within an hour","100","95","t","Apartment",53,NA,95,"Brussels",95,-0.97,1,0.95,0,1,7.33
"560",23126096,5788422,"Axel",2013-04-05,"within an hour","100","100","t","Apartment",50,0,100,"Brussels",100,1.19,1,1,0,1,9.69
"562",23252492,3399400,"Katarina",2012-08-28,"within an hour","100","96","t","Apartment",50,0,99,"Brussels",99,1.45,1,0.96,0,1,9.79
"563",23302244,126206465,"Louis",2017-04-17,"within an hour","100","98","t","Apartment",50,0,95,"Brussels",95,-0.61,1,0.98,0,1,7.81
"564",23446837,174914200,"Jean-Paul",2018-02-23,"within an hour","100","100","t","Loft",54,0,98,"Brussels",98,-0.99,1,1,0,1,7.51
"565",23489849,113088674,"Michel",2017-01-24,"within an hour","100","96","t","Apartment",50,NA,99,"Brussels",99,-0.51,1,0.96,0,1,7.83
"566",23607324,16569569,"Quentin",2014-06-09,"within an hour","100","97","t","Apartment",30,100,99,"Brussels",99,0.66,1,0.97,3.33,0.93,8.84
"567",23627262,37878726,"Véronique",2015-07-08,"within an hour","100","100","t","Apartment",25,0,96,"Brussels",96,0.18,1,1,0,1,8.68
"568",23643583,45219629,"Michele",2015-09-27,"within an hour","100","95","t","Apartment",45,NA,92,"Brussels",92,0.08,1,0.95,0,1,8.38
"569",23719697,90032623,"Maxime",2016-08-15,"within an hour","100","92","t","Apartment",40,200,100,"Brussels",99,-0.31,1,0.92,5,0.9,7.57
"570",23719807,177780624,"Ludwig",2018-03-11,"within an hour","100","100","t","Apartment",50,0,96,"Brussels",96,-1.01,1,1,0,1,7.49
"571",23760853,111093850,"Marylin",2017-01-12,"within an hour","100","99","t","Apartment",50,NA,98,"Brussels",98,-0.49,1,0.99,0,1,7.97
"572",23799121,125808151,"Housideuch",2017-04-14,"within an hour","100","96","t","Apartment",90,1000,100,"Brussels",100,-0.61,1,0.96,11.11,0.78,7.07
"573",23853248,28109490,"Ric",2015-02-21,"within an hour","100","67","t","Apartment",25,0,97,"Brussels",96,0.35,1,0.67,0,1,7.53
"574",23908483,179701884,"Thibault",2018-03-21,"within an hour","100","97","t","Townhouse",165,500,98,"Brussels",98,-1.02,1,0.97,3.03,0.94,7.18
"575",23936747,28749858,"Julie",2015-03-04,"within an hour","100","50","t","Apartment",60,0,100,"Brussels",100,0.33,1,0.5,0,1,6.83
"576",23972941,46346902,"Roberto",2015-10-12,"within an hour","100","100","t","Apartment",59,0,96,"Brussels",96,0.06,1,1,0,1,8.56
"577",23993565,74307558,"Yasmine",2016-05-27,"within an hour","100","75","t","Apartment",44,NA,96,"Brussels",95,-0.21,1,0.75,0,1,7.29
"578",24045494,68953277,"Dorothy",2016-04-26,"within an hour","100","100","t","Apartment",65,NA,99,"Brussels",99,-0.18,1,1,0,1,8.32
"579",24091551,43996628,"Sven",2015-09-12,"within an hour","100","100","t","Apartment",40,0,96,"Brussels",96,0.1,1,1,0,1,8.6
"580",24151192,42290755,"John",2015-08-23,"within an hour","100","100","t","Apartment",120,250,99,"Brussels",99,0.13,1,1,2.08,0.96,8.5
"581",24200414,152446112,"Ellen",2017-09-28,"within an hour","100","100","t","House",69,0,100,"Brussels",100,-0.81,1,1,0,1,7.69
"582",24258468,5486163,"Sheena",2017-03-14,"within an hour","100","100","t","Apartment",40,250,96,"Brussels",96,-0.57,1,1,6.25,0.88,7.56
"583",24302751,183335180,"Lili",2018-04-09,"within an hour","100","100","t","Apartment",44,0,100,"Brussels",100,-1.05,1,1,0,1,7.45
"584",24318865,43108329,"Arnaud Et Kadija",2015-09-01,"within an hour","100","100","t","Apartment",70,0,96,"Brussels",95,0.11,1,1,0,1,8.61
"585",24332853,20973036,"Wladimir & Segolene",2014-09-05,"within an hour","100","97","t","Apartment",60,0,97,"Brussels",97,0.55,1,0.97,0,1,8.93
"586",24399930,184182197,"Sylvia",2018-04-14,"within an hour","100","75","t","Apartment",89,100,97,"Brussels",97,-1.05,1,0.75,1.12,0.98,6.38
"587",24504631,16911590,"Roman",2014-06-17,"within an hour","100","100","t","Loft",35,NA,96,"Brussels",90,0.65,1,1,0,1,9.15
"588",24548057,176814419,"Ksenia",2018-03-05,"within an hour","100","100","t","Apartment",60,0,96,"Brussels",96,-1,1,1,0,1,7.5
"589",24661294,181609107,"Vatna Christa",2018-03-31,"within an hour","88","100","t","Apartment",22,0,96,"Brussels",96,-1.03,0.88,1,0,1,7.29
"590",24803538,13414294,"Enza",2014-03-22,"within an hour","100","92","t","Apartment",105,150,99,"Brussels",99,0.76,1,0.92,1.43,0.97,8.85
"591",24843895,107252716,"Vic",2016-12-14,"within an hour","100","100","t","Apartment",69,0,95,"Brussels",95,-0.46,1,1,0,1,8.04
"592",25052227,128911186,"Marina",2017-05-04,"within an hour","100","88","t","House",160,1000,98,"Brussels",98,-0.63,1,0.88,6.25,0.88,7.01
"593",25093374,189685938,"Sisi",2018-05-15,"within an hour","100","98","t","Apartment",48,0,97,"Brussels",96,-1.09,1,0.98,0,1,7.33
"594",25119898,22839090,"Ana",2014-10-22,"within an hour","100","95","t","Apartment",40,100,96,"Brussels",96,0.5,1,0.95,2.5,0.95,8.65
"595",25290663,18994994,"Maud",2014-07-27,"within an hour","100","79","t","Apartment",120,500,100,"Brussels",100,0.6,1,0.79,4.17,0.92,8.01
"596",25508607,24383207,"Clara",2014-12-01,"within an hour","100","96","t","Apartment",60,0,99,"Brussels",99,0.45,1,0.96,0,1,8.79
"597",25532588,180251794,"Marc",2018-03-24,"within an hour","100","100","t","Apartment",54,200,100,"Brussels",100,-1.03,1,1,3.7,0.93,7.25
"599",25614881,33740115,"Jolan",2015-05-19,"within an hour","100","56","t","Apartment",49,NA,90,"Brussels",90,0.24,1,0.56,0,1,6.98
"600",25734142,9067749,"Luca",2013-09-26,"within an hour","100","54","t","Apartment",45,300,100,"Brussels",100,0.97,1,0.54,6.67,0.87,7.23
"601",25777529,193698356,"Nuria",2018-06-05,"within an hour","100","100","t","Apartment",73,200,90,"Brussels",94,-1.12,1,1,2.74,0.95,7.22
"602",25796662,193855098,"Paul",2018-06-06,"within an hour","100","99","t","Apartment",55,0,98,"Brussels",98,-1.12,1,0.99,0,1,7.34
"603",25863832,22811445,"Sarah",2014-10-21,"within an hour","100","99","t","Apartment",55,0,97,"Brussels",97,0.5,1,0.99,0,1,8.96
"604",26002326,4542490,"Nathalie",2013-01-01,"within an hour","100","92","t","Loft",50,0,93,"Brussels",93,1.3,1,0.92,0,1,9.48
"605",26058576,5364948,"Jonas",2013-03-07,"within an hour","100","100","t","Apartment",350,500,98,"Brussels",98,1.22,1,1,1.43,0.97,9.64
"606",26244564,108737633,"Elia",2016-12-27,"within an hour","100","60","t","House",43,0,100,"Brussels",100,-0.47,1,0.6,0,1,6.43
"607",26317019,17913451,"Robert",2014-07-10,"within an hour","100","90","t","Apartment",59,500,97,"Brussels",97,0.62,1,0.9,8.47,0.83,8.22
"608",26442003,61686746,"Hubert",2016-03-05,"within an hour","100","99","t","Apartment",95,500,98,"Brussels",98,-0.11,1,0.99,5.26,0.89,8.03
"609",26517710,42963133,"Charel",2015-08-31,"within an hour","100","65","t","Apartment",85,200,100,"Brussels",100,0.12,1,0.65,2.35,0.95,7.07
"610",26583076,43060047,"Colombe",2015-09-01,"within an hour","100","100","t","Apartment",40,100,99,"Brussels",99,0.11,1,1,2.5,0.95,8.46
"611",26594754,170008576,"Nicolas",2018-01-26,"within an hour","100","99","t","Apartment",75,100,97,"Brussels",98,-0.96,1,0.99,1.33,0.97,7.42
"612",26625328,50847894,"Gatien Et Morgane",2015-12-08,"within an hour","100","100","t","Townhouse",44,0,97,"Brussels",97,-0.01,1,1,0,1,8.49
"613",26777511,31018760,"Ismael",2015-04-11,"within an hour","100","95","t","Apartment",30,0,100,"Brussels",100,0.29,1,0.95,0,1,8.59
"614",26908692,1657336,"Caroline",2012-01-26,"within an hour","100","86","t","Apartment",25,600,100,"Brussels",100,1.72,1,0.86,24,0.52,8.22
"615",27068156,91077716,"Thaïs",2016-08-21,"within an hour","100","98","t","Apartment",69,350,99,"Brussels",98,-0.32,1,0.98,5.07,0.9,7.8
"616",27082734,188845843,"Cécile",2018-05-10,"within an hour","100","95","t","Apartment",55,0,95,"Brussels",95,-1.08,1,0.95,0,1,7.22
"617",27242667,139400126,"Rojo",2017-07-09,"within an hour","100","96","t","Apartment",55,300,99,"Brussels",99,-0.71,1,0.96,5.45,0.89,7.3
"618",27285815,53237668,"Ekaterina",2016-01-04,"within an hour","100","100","t","Condominium",90,1000,96,"Brussels",96,-0.04,1,1,11.11,0.78,7.8
"619",27286007,14634799,"Alessio",2014-04-23,"within an hour","100","99","t","Apartment",70,0,100,"Brussels",100,0.72,1,0.99,0,1,9.18
"620",27337280,4209987,"Quentin",2012-11-21,"within an hour","100","90","t","Apartment",40,1000,97,"Brussels",97,1.35,1,0.9,25,0.5,7.95
"621",27358837,181739421,"Isabelle",2018-04-01,"within an hour","100","97","t","Apartment",50,NA,98,"Brussels",98,-1.04,1,0.97,0,1,7.34
"622",27535312,2967717,"Gediminas",2012-07-17,"within an hour","100","96","t","Apartment",60,NA,99,"Brussels",99,1.51,1,0.96,0,1,9.85
"623",27701673,15054541,"Sergio",2014-05-03,"within an hour","100","92","t","Apartment",40,0,99,"Brussels",99,0.71,1,0.92,0,1,8.89
"624",27717245,209252274,"Luca",2018-08-13,"within an hour","100","96","t","Apartment",60,150,96,"Brussels",96,-1.2,1,0.96,2.5,0.95,6.99
"625",27720079,168520530,"Jess",2018-01-18,"within an hour","100","100","t","Apartment",50,NA,97,"Brussels",97,-0.95,1,1,0,1,7.55
"626",27728281,209338752,"Hana",2018-08-13,"within an hour","100","100","t","Condominium",50,0,97,"Brussels",97,-1.2,1,1,0,1,7.3
"627",27784537,50182816,"Ope",2015-11-30,"within an hour","90","99","t","Apartment",50,0,93,"Brussels",93,0,0.9,0.99,0,1,8.31
"628",27840037,200117168,"Nathalie",2018-07-05,"within an hour","90","100","t","Apartment",75,0,96,"Brussels",96,-1.15,0.9,1,0,1,7.2
"629",27871508,4376672,"Christophe",2012-12-11,"within an hour","100","94","t","Apartment",55,90,97,"Brussels",97,1.33,1,0.94,1.64,0.97,9.49
"630",27973265,16670683,"Christopher",2014-06-11,"within an hour","100","97","t","Apartment",120,150,97,"Brussels",97,0.66,1,0.97,1.25,0.98,8.96
"631",28116885,10718729,"Frederico",2013-12-19,"within an hour","100","100","t","Apartment",54,0,99,"Brussels",99,0.87,1,1,0,1,9.37
"632",28195594,206639016,"Emilie",2018-08-01,"within an hour","90","100","t","House",118,300,97,"Brussels",97,-1.18,0.9,1,2.54,0.95,7.01
"633",28212067,31848941,"Debora And Hans",2015-04-24,"within an hour","100","100","t","Apartment",59,0,99,"Brussels",99,0.27,1,1,0,1,8.77
"634",28235811,9047988,"Hugo",2013-09-25,"within an hour","100","100","t","Townhouse",60,0,97,"Brussels",97,0.98,1,1,0,1,9.48
"635",28305183,35612808,"Helena",2015-06-12,"within an hour","100","73","t","Apartment",42,0,99,"Brussels",99,0.21,1,0.73,0,1,7.63
"636",28399523,22793323,"Laurent",2014-10-21,"within an hour","100","100","t","House",38,100,99,"Brussels",99,0.5,1,1,2.63,0.95,8.84
